"","number","name","address","banking","bonus","status","contract_name","bike_stands","available_bike_stands","available_bikes","last_update","lat","lon","alt","nbstand200","nbstand500","nbstand1000","hr5","hr10","distcentre","distcentre2","distbord","RATP","RATP2","RATPtrafic","A","B","B1","C1","C2","C3","C4","C5","C6","C7","D","D1","E1","F1","F2","F3","Ga","Gb","gare","cinemas","cinemasfauteuils","cinemasseances","exp_distbord","exp_RATP","exp_RATP2","exp_A","exp_B","exp_B1","exp_C1","exp_C2","exp_C3","exp_C4","exp_C5","exp_C6","exp_C7","exp_D","exp_D1","exp_E1","exp_F1","exp_F2","exp_F3","exp_Ga","exp_Gb","exp_gare","exp_cinemas"
"518",2015,"02015 - OPERA - CAPUCINES","25 RUE LOUIS LE GRAND - 75002 PARIS",TRUE,FALSE,"OPEN","Paris",31,1,30,1464182532000,48.8705089372039,2.33405446193933,34.724250793457,0,175,657,-15.280541229248,-59.8181480407715,2146.7043092292,5221.92175372329,6272.5074714463,188.812181923307,188.812181923307,11717705,54.6779805259989,40.5344159247755,311.149769462433,450.100554083111,646.52549153256,391.930786553248,281.727329514788,132.979901497913,281.727329514788,1633.20723836159,54.6779805259989,586.85828124538,111.20327436121,143.34298016258,5831.95646091057,146.739011865024,165.950082936201,54.6779805259989,1230.68016078806,47.2868364743296,33,256,1.34790442479017e-171,0.700122191122157,0.700122191122157,0.97054567360931,0.983703853868514,0.379788108738816,0.131874431210184,0.0152992401989809,0.215219376665116,0.452167369151502,0.837916737503674,0.452167369151502,2.60481663101193e-12,0.97054567360931,0.0319358389212985,0.883678754491663,0.814262812493018,1.94533100197221e-148,0.806280666173679,0.759272682773856,0.97054567360931,2.64417489949886e-07,0.977887692840609
"519",34011,"34011 - DHALENNE (SAINT OUEN)","FACE AU 61 RUE ALBERT DHALENNE - 93400 SAINT OUEN",TRUE,FALSE,"OPEN","Paris",23,6,17,1464182423000,48.914188312399,2.33208283587176,37.8373603820801,0,11,27,-3.22546310424805,-53.5435897827148,6290.66623950864,7883.80675952093,2.85634483492643e-11,322.253372759103,322.253372759103,3905486,72.0413312189697,155.515881573802,360.702275560129,112.218570568768,559.076787517196,731.941261572125,835.78403265317,632.702484336574,1192.98691281512,627.157732191717,204.633054806704,373.372330200082,204.633054806704,322.387138022396,3006.58839095006,694.690196127031,338.133898274281,337.719352226039,4361.00773143318,826.81216377894,712,487,1,0.353995045203651,0.353995045203651,0.949424246871882,0.785172457522543,0.27224270413168,0.881676495147229,0.0439075696928012,0.00471323814034503,0.000925339840879227,0.018258503963952,6.59240289471629e-07,0.0195795776913897,0.657870700217363,0.248063883906958,0.657870700217363,0.353689925051337,5.51607299853144e-40,0.00801897487817326,0.318750908721808,0.319645212666456,2.53622912712457e-83,0.00107419520775182
"520",31706,"31706 - CHATEAU (BAGNOLET)","RUE DU CHATEAU - 93170 BAGNOLET",TRUE,TRUE,"OPEN","Paris",25,23,2,1464182395000,48.863025492266,2.41562220417951,73.8746032714844,29,29,284,20.9290138244629,-36.3225303649902,7169.15015054197,8736.05404158383,3590.04895740367,282.406319078461,282.406319078461,6075015,311.80504463144,63.8894578528874,330.115555506979,312.125303922075,473.81320706552,927.011993857945,106.185111139383,1367.02025434412,74.5136150713336,1359.08355916452,311.80504463144,495.3682960574,63.8894578528874,341.424741208974,2843.9079207197,104.832932931607,217.380349798202,63.8894578528874,4694.14579536357,1700.23541394693,70,272,1.06210208359703e-56,0.450438696247835,0.450438696247835,0.378240947730042,0.96000323162742,0.336296253759632,0.377485903208451,0.105928647121166,0.000185304087227212,0.893371493657558,7.65854546829182e-09,0.94599046590082,9.50848567662814e-09,0.378240947730042,0.0859579129010394,0.96000323162742,0.311701730910033,7.50028284474022e-36,0.895924226456369,0.623415427386538,0.96000323162742,2.00997331554209e-96,2.78877262735455e-13
"521",16123,"16123 - MAHATMA GANDHI","Avenue du Mahatma Gandhi face à la Fondation Louis Vuitton dans le Bois de Boulogne - 75016 PARIS",TRUE,FALSE,"OPEN","Paris",25,6,19,1464182471000,48.876356,2.264205,36.0991325378418,0,0,188,-27.2115852355957,-79.6350761413574,9733.53597158158,9650.77078368788,2074.63486201518,1017.50979567864,1017.50979567864,5795500,594.177974920626,90.8403646158667,811.360113321618,556.096218642369,1017.96971826887,1036.03141815411,1119.6817622667,1300.27093504513,1541.33407992875,1300.27093504513,639.606311301332,1433.55885421594,773.006338760208,467.301726322142,5636.18306350975,1091.32355519462,823.070846250255,792.04332065193,6640.75475399224,1094.67384178813,613,480,2.02996522019751e-19,3.18886043303296e-05,3.18886043303296e-05,0.0292910093313047,0.920793281074931,0.00138361957255589,0.0453915168969778,3.15914680222379e-05,2.17997731535427e-05,3.5917446897057e-06,4.54321857781861e-08,4.81303837475836e-11,4.54321857781861e-08,0.0167231325640505,1.18810066468879e-09,0.0025405161812477,0.112623032325214,1.09543065615073e-138,6.72370631010681e-06,0.00114259169584511,0.00188594507459079,3.00446894372476e-192,6.24888069563977e-06
"522",12002,"12002 - LACUEE","17 RUE LACUEE - 75012 PARIS",TRUE,FALSE,"OPEN","Paris",16,7,9,1464182422000,48.849215862624,2.3705034238696,35.709041595459,0,14,323,-1.17829208374024,-48.3629051208496,2528.04911848052,5742.95369497426,6085.66601816606,372.219130159006,372.219130159006,13438906,104.553733017253,24.6686797157759,122.043381412177,320.764368868959,591.411078268428,211.533649179929,172.540733200573,496.767949266124,314.678708990642,279.287679797853,30.8754581903817,296.126593148872,147.616456026305,282.65862582925,5116.4951274944,577.387510129909,422.242463268118,88.6918192322404,548.314296723055,239.556276168215,48,305,1.43747934577579e-161,0.250205972942285,0.250205972942285,0.896448143509795,0.993933041183324,0.861615753358202,0.357400669374298,0.0302678061390331,0.639246687068017,0.742521801732313,0.0847725107703959,0.371492390236333,0.458398639797622,0.990512355236169,0.416066742994406,0.804200887532742,0.449796964714915,2.03292715878378e-114,0.0356586555722732,0.168151994763272,0.924351944091672,0.0494652102414358,0.563339904777412
"523",15009,"15009 - SUFFREN","140 AVENUE DE SUFFREN - 75015 PARIS",TRUE,FALSE,"OPEN","Paris",46,15,31,1464182602000,48.8471756149276,2.30705214759679,36.9873542785645,0,72,368,-0.0089210510253892,-50.4846565246582,5071.74576196632,6293.07621983157,5162.10058234002,51.7158601429165,51.7158601429165,1635557,124.357841513502,73.4628130966885,90.5950560843731,38.1555461163853,400.601288234918,400.601288234918,408.939647892281,281.433666939096,608.255900701586,867.843569957294,5.26716878266394,382.37036069936,23.8686162983495,167.799693919618,6205.42241766655,1213.72073959916,355.590014895404,111.622278085941,1936.23508408443,1037.97735918933,493,1040,1.87207336006631e-116,0.973609186354233,0.973609186354233,0.856716065462932,0.947462567804588,0.921203195801539,0.98554700493269,0.200926939644595,0.200926939644595,0.18781152301506,0.452915779108016,0.024729648590825,0.000535920558751589,0.999722607810479,0.231755827918936,0.994319089307604,0.75460007444639,5.82187168971498e-168,4.00248458135218e-07,0.282396663867514,0.88285409518195,5.22724082793525e-17,2.09374741732414e-05
"524",12036,"12036 - REUILLY","116 RUE DE REUILLY - 75012 PARIS",TRUE,FALSE,"OPEN","Paris",42,40,2,1464182545000,48.8403027449996,2.39463039871545,51.8737373352051,0,56,472,5.93251876831054,-41.9402061462402,5352.84288447627,7359.11486342792,4502.21752369512,167.548916843656,167.548916843656,5379401,34.0724274629158,30.1647178694404,78.5125645479945,278.613623694824,305.361345161655,305.361345161655,357.344554546441,692.154440592594,515.939188796974,1445.70304571154,30.1647178694404,124.821702261104,232.864419177164,216.295854828222,4108.29459669623,858.48214342559,78.5125645479945,66.5945469771869,1623.72334621532,1376.56635087731,526,864,9.3040237678355e-89,0.755234943003134,0.755234943003134,0.988457824806803,0.990942169514658,0.940219210807448,0.460125724329042,0.393586067835722,0.393586067835722,0.278886244352203,0.00830599532748678,0.0698131797528158,8.37522519365467e-10,0.990942169514658,0.855726405601888,0.58143367198287,0.626354378535787,5.00507275499968e-74,0.00062992114958167,0.940219210807448,0.956620673176815,3.5475104134517e-12,5.89389254719546e-09
"525",14004,"14004 - PORT ROYAL COCHIN","111 BD PORT ROYAL - 75014 PARIS",TRUE,FALSE,"OPEN","Paris",23,20,3,1464182407000,48.8384318254917,2.34079466687066,52.3342323303223,0,116,452,-7.46548461914062,-69.6008590698242,2722.96013187202,5572.69080243764,4623.63644975506,444.339583017372,444.339583017372,3361591,92.0116460874044,63.7824399485245,105.881647988595,302.082448537377,302.082448537377,160.422503440534,267.028859812736,286.110046236349,418.959180664664,274.342337733528,63.7824399485245,266.014684850641,262.040002446799,139.522523828145,4642.52045730935,709.701553692485,470.303237737681,196.991435581484,1929.15258966022,508.637501048931,149,109,1.43372141697183e-93,0.138847836021397,0.138847836021397,0.918823317611516,0.960134407548067,0.893946602975446,0.401503889932302,0.401503889932302,0.773094647502756,0.490149849301201,0.441053283939843,0.172860917893458,0.47112247697402,0.960134407548067,0.492806771710362,0.50325935330977,0.823110068591001,2.49187833146055e-94,0.00649473809910982,0.109497741636173,0.678374178945616,6.87333504514204e-17,0.0752363283637668
"526",8001,"08001 - PETIT PALAIS","AV. DUTUIT - 75008 PARIS",TRUE,FALSE,"OPEN","Paris",41,5,36,1464182652000,48.8668438032522,2.31577971341003,33.2921981811523,0,6,236,-7.59148330688478,-41.2767135620117,3933.44125740541,5741.36594789917,6118.1468460533,234.996045271082,234.996045271082,4714927,401.288066590607,20.3060213238887,646.504162762123,706.947396914147,1177.93548354598,1134.65060683121,766.556419984396,758.031306473943,660.318001519726,283.890809232411,434.397015390508,771.164574505848,460.444047340939,492.514551294853,5216.3865154089,451.423239147837,455.736080363997,455.736080363997,1364.71365664243,288.145227399655,806,132,2.7296185094652e-163,0.575663832420883,0.575663832420883,0.199823435694051,0.995885144294882,0.0153034601174083,0.0067531499746701,9.41943979421496e-07,2.56303105031265e-06,0.00280574143090181,0.00319517117737081,0.0127758497137217,0.446667899039101,0.151524542598684,0.0026138056669166,0.120021161331587,0.0884156903561655,6.6908658139628e-119,0.130311256637262,0.125311361168415,0.125311361168415,8.15663894951485e-09,0.4359286391374
"527",3101,"03101 - PORTE SAINT MARTIN","62 RUE MESLAY - 75003 PARIS",TRUE,FALSE,"OPEN","Paris",34,17,17,1464182531000,48.8686364050255,2.35559159277857,35.8105926513672,39,108,776,-15.1767074584961,-52.1566375732422,1019.50077842284,5205.54448982896,6728.1503548199,162.49588663341,162.49588663341,9917647,113.247406452283,31.931848195323,102.305818331072,214.785971430663,294.616045008399,434.804853305998,159.827261760064,214.311263871809,395.896028259211,1049.87484074534,42.2299962208804,186.782710884495,71.6879975866863,427.138463233218,7286.25959979901,151.69142743811,172.723154767863,29.9486541633944,879.461645363282,233.764265504846,316,466,2.5324604731881e-197,0.767935808716714,0.767935808716714,0.87963366260174,0.989855378060607,0.900626357769266,0.630444511092151,0.419796109240976,0.150988348924507,0.774569772509772,0.631730008265706,0.208600017626969,1.63322020641249e-05,0.982324353967925,0.705479326920452,0.949906528785933,0.161302681815228,2.7220000565175e-231,0.794451855889522,0.742054282168214,0.99107088459306,0.000437458874971117,0.578997384743352
"528",10010,"10010 - JACQUES BONSERGENT","FACE 8 PLACE JACQUES BONSERGENT - 75010 PARIS",TRUE,FALSE,"OPEN","Paris",33,27,4,1464182597000,48.8709999898214,2.36114143657489,35.0620422363281,0,153,724,-1.36298217773438,-37.9866020202637,1609.55519767543,5383.87163669811,6401.03919585273,44.7795109399501,44.7795109399501,2591769,63.9511745802565,12.7418402208638,137.455174593129,180.201512529133,308.455272080448,239.292057533291,176.527665516134,492.54413327166,239.561551897357,563.572267493152,12.7418402208638,164.844350144264,122.920880509746,102.880785747031,7495.95145525671,441.750395816166,59.3542926781933,92.9428736834802,679.84931548866,653.424368262969,164,697,1.13555178219209e-178,0.980147659213949,0.980147659213949,0.959927491268006,0.998377772313956,0.82783679606688,0.722725460819213,0.386181988146847,0.564053097176621,0.732259611831797,0.0883899297923784,0.563325665437766,0.0417466109064459,0.998377772313956,0.762054961651637,0.859765648466645,0.899564464826543,9.39770572699588e-245,0.142070179443156,0.965384008438286,0.917242146595359,0.00983359280499458,0.0139869007176383
"529",13122,"13122 - PARC DE CHOISY","FACE 153 AVENUE DE CHOISY - 75013 PARIS",TRUE,FALSE,"OPEN","Paris",25,20,2,1464182157000,48.8281562515749,2.35851353290333,57.206428527832,0,96,427,1.87938537597656,-53.4044189453125,3727.84382453558,6267.04688149088,3078.31237018613,263.317270616026,263.317270616026,3371035,178.005454631741,55.6465632116623,177.409867112307,344.407693505658,377.545635653842,430.171218228138,150.428878295747,491.870903772068,150.428878295747,708.595952903227,27.861211375224,115.431247281987,122.343185741405,127.468371120854,2791.29606476401,491.704250781275,64.8515853496743,97.5260410097367,1751.77076018034,706.713705953205,35,321,7.01817646406973e-42,0.499893676562882,0.499893676562882,0.728433151944433,0.969509117537642,0.729976739177295,0.305389705975903,0.240410579349328,0.157162846880657,0.797488013720879,0.088977668205434,0.797488013720879,0.00659738286162564,0.992267579180205,0.875251742323932,0.860984694639147,0.850031512749512,1.45434546929203e-34,0.0891236362093398,0.958814856911184,0.909269920398824,4.70762408257599e-14,0.00677549656062414
"530",18029,"18029 - POTEAU","1 RUE EMILE BLEMONT - 75018 PARIS",TRUE,FALSE,"OPEN","Paris",38,37,1,1464182535000,48.8945309044796,2.34154133909222,55.9992866516113,0,150,577,7.06592559814453,-44.1835922241211,3890.88318882698,6242.83081742142,2899.96402469359,412.636283173599,412.636283173599,4409922,193.992767982411,41.6592137398645,70.0967340555817,169.457085841988,200.985956124524,576.637482250192,510.561128866506,1579.21392951482,690.271743771165,615.893271280917,30.2584082548696,106.608436918102,16.5056780325225,221.60022780155,4856.25064863784,448.514248499509,78.2600573816015,105.264341219253,2412.87297982524,1154.58605025851,198,108,2.99736927495058e-37,0.182193308325571,0.182193308325571,0.686374459883711,0.982794827970502,0.952052097662605,0.75039387816387,0.667675137001146,0.0359686389898747,0.0737756414807464,1.4759025060695e-11,0.00852501238959364,0.0225223930937746,0.990886073212503,0.892567098090206,0.997279333666058,0.611973309335962,3.79832794123396e-103,0.133767734036169,0.940591481642792,0.895112549194846,5.19476948003778e-26,1.62388444304736e-06
"531",21005,"21005 - MORIZET (BOULOGNE-BILLANCOURT)","20 AVENUE ANDRE MORIZET - 92100 BOULOGNE-BILLANCOURT",TRUE,FALSE,"OPEN","Paris",25,6,19,1464182466000,48.8349539796647,2.24168824710241,38.560001373291,0,79,216,-4.2289710998535,-51.2030715942383,12405.532302331,11985.536077916,1067.68641522718,255.944699334423,255.944699334423,5783355,125.075892514408,44.1487643423605,53.5862699233226,282.141272457009,702.3669634262,357.088418061457,332.09510172128,673.590369674871,317.714990127193,673.590369674871,19.2352685675508,296.090076434296,123.109549250755,200.223480682875,9931.18921328039,1373.93321055478,293.647231759894,44.1487643423605,9186.03950867849,271.974907897137,180,168,1.12006044473443e-05,0.51940212361259,0.51940212361259,0.8551830076771,0.980697590084023,0.971693471066432,0.451113198626282,0.00720346215894218,0.27939705207256,0.331916593550685,0.0107029073316075,0.364427317935076,0.0107029073316075,0.996306880832887,0.416156730515528,0.859366652896754,0.669720764972125,0,6.33659251834508e-09,0.422195430286215,0.980697590084023,0,0.477255398262416
"532",15061,"15061 - DESNOUETTES","12 SQUARE DESNOUETTES - 75015 PARIS",TRUE,FALSE,"OPEN","Paris",22,17,5,1464182654000,48.8347683793419,2.28414229739467,32.1285705566406,28,94,433,-10.4168327331543,-53.1968631744385,7921.39078338061,8183.98204118946,2870.10641344354,47.9148972949205,493.388381544944,2412341,69.7421372643927,129.898546616998,248.388308532217,532.641679559875,764.265302237078,319.753761296662,313.512977466124,472.101906955322,832.4334014499,681.538374204289,54.0218928150804,628.872351854431,87.1939048227659,168.88850248322,6171.24979575754,605.495208830615,141.204916953922,56.9254476901055,4553.38771304189,958.425486235785,277,666,1.67859159060715e-36,0.977303164316366,0.0876572504606482,0.952524303232509,0.844731609363902,0.539578220291489,0.0585970111454587,0.00290589303733567,0.359721672450874,0.374222824929824,0.107657315029773,0.000978535317279354,0.00961005286350308,0.971238081152495,0.019162417323859,0.926790468876271,0.751838857893795,3.99836297313982e-166,0.02557232724466,0.819231735584864,0.968114352487957,9.041696381762e-91,0.000102484998451982
"533",14122,"14122 - BRUNE","1 RUE DU COLONEL MONTEIL - 75014 PARIS",TRUE,FALSE,"OPEN","Paris",19,13,6,1464182276000,48.8265029331101,2.30927479982717,64.7001037597656,0,62,356,11.606485748291,-41.3811080932617,5971.13508126954,7052.35236547334,2257.00697075054,307.449676546757,307.449676546757,4527498,37.948500423628,61.8599500349056,47.9680117307299,271.349455129404,376.305353215992,376.305353215992,175.846653160967,726.750709430454,1081.6223896346,520.465558421463,35.9626971019853,175.846653160967,159.774532303602,191.363780989997,3931.7110250155,287.868291342159,356.010435257249,139.362816736154,2554.69615373229,950.617307352254,224,1201,7.52817372125462e-23,0.388581233386009,0.388581233386009,0.985702309957855,0.962456379176586,0.977253393814428,0.478879984143088,0.242668930966759,0.242668930966759,0.734018934573167,0.00508395418868018,8.30153651846196e-06,0.0666137694018495,0.987150118046768,0.734018934573167,0.774700317329528,0.693363444210685,7.33216241537246e-68,0.43662458269699,0.281553076558975,0.823476763198554,4.527832362873e-29,0.000118958882427901
"534",7003,"07003 - BON MARCHE","RUE VELPEAU - 75007 PARIS",TRUE,FALSE,"OPEN","Paris",59,27,32,1464182588000,48.8512303802885,2.32507003873862,36.1421661376953,0,98,439,-1.9179069519043,-41.9381832122803,3040.06190056062,5440.79555022441,6148.68307615373,206.707449091437,206.707449091437,5237966,39.9006357304064,39.9006357304064,121.561053525384,117.018380157467,272.338754948543,105.716340466383,78.9190522097026,125.474842111157,405.687815124951,489.343941878638,66.1033071975585,82.5096768858855,188.073480844708,270.665625327066,6475.60022206773,598.315133112459,207.991740664157,70.4865526992977,811.347005925977,613.041649813742,672,1020,6.44628911494501e-165,0.652281086888657,0.652281086888657,0.984205455665387,0.984205455665387,0.862628722838192,0.872028638804482,0.476311143981481,0.894259348920185,0.93961771931357,0.854328618501075,0.192853193799739,0.0912114415176563,0.957244463665087,0.934187167091107,0.702074088065385,0.480658227420581,7.68361129600620e-183,0.027880995556146,0.648816307362053,0.951530497140472,0.00138391389232485,0.0233256738266522
"535",18025,"18025 - MAIRIE DU 18 EME","81 RUE MONT-CENIS - 75018 PARIS",TRUE,FALSE,"OPEN","Paris",39,39,0,1464182549000,48.8929256534326,2.34451792116264,57.6784973144531,0,237,537,8.13157806396484,-43.5184967041016,3641.855448151,6131.96789162633,3149.41462790393,53.2053416346267,53.2053416346267,4409922,45.7665906470403,11.4756296818132,261.245116494678,113.399925601794,545.604455343916,202.984825559261,383.292426024113,1350.76642530684,692.712135197766,351.082412913044,80.3175374658305,296.33110015878,49.1058309009741,292.056331142625,5228.94149544804,521.681131069378,180.242259495245,183.168318765841,2054.16177547623,1225.64384186528,651,1062,8.37808281409396e-44,0.97208883585581,0.97208883585581,0.97927203165098,0.998683965967364,0.505357030244773,0.8793296428741,0.0509534801262357,0.662305470235109,0.230125414445004,1.19122404366475e-08,0.00824209250512561,0.291536925659221,0.937527612492713,0.41556293451501,0.976174589107058,0.426147816587257,1.80278814892494e-119,0.0657752254058866,0.722619321996358,0.714975980903002,4.72709462035604e-19,2.99237498040722e-07
"536",10113,"10113 - PARMENTIER LOUVEL-TESSIER","151 AVENUE PARMENTIER - 75010 PARIS",TRUE,FALSE,"OPEN","Paris",43,43,0,1464182466000,48.8713798742566,2.36989638366668,43.6943206787109,32,172,818,-8.36830062866211,-58.0682762145996,2415.35403129172,5698.54331543748,6343.092712771,205.829555232855,205.829555232855,3464374,151.236423444309,55.3297339929116,205.944108501315,28.8960859617452,600.663468314787,614.19349283089,78.0450112026634,160.061699952384,319.255207981294,854.670789539614,42.009389805186,160.061699952384,168.779291664242,72.457152213486,7545.11615760638,298.465642681658,47.5231729422527,12.5302846294892,1429.73155407822,1447.99051526674,825,247,1.8296773610499e-175,0.654647695135137,0.654647695135137,0.795547630749032,0.96985006205156,0.654338970511108,0.991684925234255,0.0271069257320267,0.0229982657893661,0.940907693990155,0.773989107943017,0.360869501305522,0.000672423918706817,0.982506923623963,0.773989107943017,0.752116164459542,0.948853951886182,5.77376710205808e-248,0.410320220459815,0.977668601478543,0.998431151602332,1.32570271484354e-09,7.83879878885385e-10
"537",12030,"12030 - WATTIGNIES","245 RUE DE CHARENTON - 75012 PARIS",TRUE,FALSE,"OPEN","Paris",33,27,6,1464182564000,48.8366757964063,2.39179585555563,36.1125755310059,0,47,302,-7.1210189819336,-54.7743385314941,5264.60052497617,7310.13464680475,4017.22578454488,353.363637245649,353.363637245649,2405462,9.13371159245317,9.13371159245317,67.8015422060771,267.505794451073,279.749440949331,815.470924444308,663.784849599842,837.076347292486,463.944084903127,1385.14802607437,35.7859570249124,210.280925414816,36.4159635595835,244.218048861085,4094.61651353764,886.782776388546,157.668102644367,54.3825176400263,1365.99531591446,883.661554913289,526,864,8.18670553577574e-71,0.28688937190605,0.28688937190605,0.999166101012635,0.999166101012635,0.95507014469604,0.488901862100708,0.457216848106125,0.00129411490811282,0.0122026362370376,0.00090554995661367,0.116200150525383,4.65022355863388e-09,0.987275305134722,0.642633516555648,0.986826318610112,0.550777394658338,1.53705440255083e-73,0.000384396139057489,0.779897868326372,0.970858466133369,7.87610747006821e-09,0.00040623553288366
"538",10161,"10161 - GARE DE L'EST","FACE 129 RUE DU FBG SAINT MARTIN - 75010 PARIS",TRUE,FALSE,"OPEN","Paris",34,32,2,1464182325000,48.8756701124814,2.35950993759232,43.3258438110352,54,179,770,2.20420455932618,-54.3389350891113,1913.46670718693,5466.58300421685,5725.31573110151,186.285880247116,186.285880247116,20377794,116.241125077922,37.4612719275045,431.721721845269,177.146990145041,586.277023680274,472.12239261512,331.595902867293,219.82906649865,155.249623199638,219.82906649865,133.328127393963,388.723470427604,37.4612719275045,206.970777021443,7535.90060854126,486.242258924556,37.4612719275045,76.4658104679012,186.473829174447,650.302558158802,164,697,4.38095216557667e-143,0.706788158896552,0.706788158896552,0.873611079412875,0.986064541171406,0.155076544088302,0.730657429935066,0.0321543515829979,0.107636492827019,0.333018102711011,0.616776729781642,0.785822408837834,0.616776729781642,0.837140052654175,0.220676077660838,0.986064541171406,0.651570924201355,2.31761386839982e-247,0.0940136453790388,0.986064541171406,0.943206345921735,0.70629315803261,0.0145679091699396
"539",12123,"12123 - CHATEAU DE VINCENNES","COURS DES MARECHAUX - 94300 VINCENNES",TRUE,FALSE,"OPEN","Paris",51,10,41,1464182641000,48.8442319325566,2.43920953770918,52.8579902648926,0,5,85,-3.48766403198242,-42.1685531616211,9945.02584803029,11178.2173763114,3385.51361853669,50.7956170132804,50.7956170132804,5426141,189.352505460947,147.841461171504,294.892834012038,457.466259709792,395.529985725114,363.273070355518,576.494855849954,1847.1191476397,983.423671969762,2121.06681517482,115.225033222879,344.025365557794,205.732507817115,345.157323141895,2019.83400688698,428.779690363437,347.884195388595,131.739755729332,6568.73642460502,624.528661604473,316,1263,1.6690089993537e-50,0.974528078631034,0.974528078631034,0.698693083030252,0.803666436059228,0.419111688247832,0.123346996251677,0.209205198834025,0.26722260630721,0.036027844245746,1.52239528382347e-15,6.307278468925e-05,2.89347301387049e-20,0.875668151056526,0.306194572434727,0.654909220422268,0.303815163533334,1.91408082435873e-18,0.159052613547827,0.298127469477338,0.840672062695617,4.06744616065798e-188,0.0202346157207552
"540",16043,"16043 - PLACE DE PASSY","2 PLACE DE PASSY - 75016 PARIS",TRUE,FALSE,"OPEN","Paris",15,13,2,1464182520000,48.857802917112,2.2775005469422,58.1256065368652,0,165,430,-0.0781715393066449,-46.7830703735352,8114.92630097872,8227.97496622008,5299.90700250605,293.723489619145,366.738209414399,4050143,25.3358738971967,28.087744209177,221.095649976822,384.623654714298,118.494360786915,118.494360786915,177.348779347137,392.958061066935,1217.1917038027,1507.90266439652,14.6484388839124,281.867983944491,56.4630497655336,371.778296685303,6503.65162983051,371.960798599069,213.088357122076,8.6781119098724,5394.76921495787,532.500865842078,687,1021,1.02556019309596e-122,0.422006364401175,0.260547747602436,0.993601493125152,0.992141824423288,0.613341829690609,0.227784890598002,0.869002622935987,0.869002622935987,0.730134952593344,0.213491047863381,3.67862563214212e-07,1.33395268319996e-10,0.997856532896227,0.451809068267712,0.96862207379776,0.251027943123313,2.01538831488638e-184,0.250687444474553,0.635040514723961,0.999247187242615,4.02674349553097e-127,0.0586849648010073
"541",18122,"18122 - BINET","5 RUE BINET - 75018 PARIS",TRUE,FALSE,"OPEN","Paris",29,27,2,1464182098000,48.8992688633167,2.3429634773099,51.941520690918,0,74,397,4.05309906005859,-45.4466773986816,4367.38090406937,6576.14233951787,2222.3214244133,294.843832974171,294.843832974171,8471130,396.324544412741,117.617508463717,319.21081625198,81.7556330440549,160.983662367558,292.974704320985,292.974704320985,1777.32710547837,292.974704320985,442.533134428755,153.902736403042,258.570081320442,64.1630737946582,59.412682866061,4761.55676418565,998.465922837266,356.762069442867,241.623555427423,2708.83238371572,1281.61099885915,712,487,3.55995146664262e-22,0.419232819424067,0.419232819424067,0.20789306438011,0.870803628326047,0.360971795639977,0.935344998549961,0.771701551138516,0.423864362912627,0.423864362912627,1.91032790099084e-14,0.423864362912627,0.141090217798499,0.78910134204853,0.512433224795401,0.959666932158759,0.965317063058229,3.42703693605321e-99,4.6813356958129e-05,0.280048705722433,0.557763955244455,1.35661706017946e-32,7.35524173289749e-08
"542",908,"00908 - PORT DU GROS CAILLOU (STATION MOBILE)","QUAI D'ORSAY - PORT DU GROS CAILLOU - 75007 PARIS",TRUE,FALSE,"OPEN","Paris",20,18,2,1464182532000,48.86288,2.30652,30.7409934997559,0,82,421,-9.99244995117188,-54.6427833557129,4904.78390789877,6167.41632589699,6190.02530505706,646.160621747733,691.944366611341,4204705,134.71489401804,212.126147951106,304.175976043554,494.581510687307,398.543429999444,398.543429999444,135.92901229586,509.638594451319,564.786860950825,869.496110993105,62.7593815403079,205.536161783632,263.32318800288,62.5789818845608,5429.8110800659,466.448792854971,263.32318800288,289.532618757327,2428.8927372021,736.983741435564,99,258,3.92582985745906e-167,0.0153715713624504,0.00833018124570927,0.834034069529539,0.637644075661851,0.396440130596532,0.086630034300523,0.204258556065624,0.204258556065624,0.831297983773922,0.074473273007305,0.0411783773075367,0.000520752920114778,0.961378199357206,0.655438279564743,0.499878098442379,0.961595601136351,9.07019119798577e-129,0.113523573957804,0.499878098442379,0.432448786108005,2.39172085416381e-26,0.00437674338125434
"543",12126,"12126 - AVENUE DE GRAVELLE","FACE 71 AVENUE DE GRAVELLE - 75012 PARIS",TRUE,FALSE,"OPEN","Paris",50,20,30,1464182301000,48.8244077675626,2.41845500423476,52.2293357849121,0,25,54,-2.64711914062499,-44.3167106628418,8502.68829323997,9915.88455105816,1894.22741020023,605.916500598005,605.916500598005,3078684,206.761355483052,255.923157703982,255.923157703982,555.828205840471,1028.03045795735,648.625258958334,939.459472648811,568.768401528153,974.203333362371,1164.97349656653,163.162572270147,717.940817821152,206.761355483052,627.318646032465,1096.51536630525,870.352954555694,146.62919399983,445.795481230736,4603.99581704131,3357.13218298981,431,677,2.61270653954754e-16,0.0254421493520715,0.0254421493520715,0.652135718693495,0.519459398480276,0.519459398480276,0.0455269899089201,2.57142248036261e-05,0.0148887815519971,0.000146887876445,0.0393611910921304,7.55495861308283e-05,1.27618872927373e-06,0.766270337949904,0.00577400010857635,0.652135718693495,0.0195400937095208,6.00174987492682e-06,0.000513047227802254,0.806540468028998,0.13706005235241,8.78142605330116e-93,1.13122895896485e-49
