"P1";"P2";"P3";"time"
0,66630851357488;0,217762047856475;0,359518518056176;2017-03-11 05:20:00
0,669813133955191;0,222935450178654;0,350310367445429;2017-03-11 05:40:00
0,666798308502025;0,223235849676513;0,348979154165981;2017-03-11 06:00:00
0,665957350262644;0,227182308947119;0,344652036254158;2017-03-11 06:20:00
0,66321360043729;0,22992692688259;0,339325892211059;2017-03-11 06:40:00
0,66283988883942;0,237558309793676;0,334772653093858;2017-03-11 07:00:00
0,637264278536479;0,240164617744336;0,329782289893548;2017-03-11 07:20:00
0,623335658112909;0,260222676549568;0,310698451753777;2017-03-11 07:40:00
0,598892792493638;0,300423738213445;0,303658187515512;2017-03-11 08:00:00
0,572647343251509;0,324497340799135;0,262554573186068;2017-03-11 08:20:00
0,540416268767606;0,396693275339354;0,22705707676002;2017-03-11 08:40:00
0,543393384909898;0,475755576120032;0,220426918291839;2017-03-11 09:00:00
0,552418799974796;0,537331156243901;0,212641942205434;2017-03-11 09:20:00
0,552922719301339;0,57235240288986;0,204455001039004;2017-03-11 09:40:00
0,565400564796892;0,571367296643468;0,203087802799979;2017-03-11 10:00:00
0,56623397678387;0,597585395643479;0,201435298384859;2017-03-11 10:20:00
0,56349342992455;0,599666966680885;0,194725923300788;2017-03-11 10:40:00
0,567794967975326;0,596477133217701;0,200137139510121;2017-03-11 11:00:00
0,558120383824799;0,600878507055747;0,196373664436642;2017-03-11 11:20:00
0,566997269686645;0,585558481873724;0,199198172874406;2017-03-11 11:40:00
0,557496192152905;0,578243534998415;0,189359233064956;2017-03-11 12:00:00
0,568990428116252;0,568630571902596;0,183586229653765;2017-03-11 12:20:00
0,573686395254242;0,547496805802858;0,181159362854675;2017-03-11 12:40:00
0,593041279839122;0,557489263723413;0,18421886615271;2017-03-11 13:00:00
0,587450483346278;0,565681714231303;0,173989877340244;2017-03-11 13:20:00
0,584921944682091;0,571131568272451;0,170456233984134;2017-03-11 13:40:00
0,590134450066053;0,562728478209017;0,175774955129568;2017-03-11 14:00:00
0,589082348494805;0,607699327992298;0,162026173679018;2017-03-11 14:20:00
0,593777818125233;0,57488489997989;0,166026606068855;2017-03-11 14:40:00
0,596277208515768;0,580283644222079;0,156187142455728;2017-03-11 15:00:00
0,607072574859296;0,581938280511709;0,157067205920621;2017-03-11 15:20:00
0,61754726157024;0,578618563783962;0,157978187228817;2017-03-11 15:40:00
0,612259576800878;0,548442982130288;0,151871837287286;2017-03-11 16:00:00
0,610750144237645;0,54923030945825;0,156786468474272;2017-03-11 16:20:00
0,607794242034953;0,531578133839311;0,157210174186799;2017-03-11 16:40:00
0,611342330226206;0,511675299966563;0,153478560929458;2017-03-11 17:00:00
0,62897884255444;0,483750911533978;0,153479285727605;2017-03-11 17:20:00
0,619401247442593;0,444062196372133;0,163226494399596;2017-03-11 17:40:00
0,63462761074514;0,420113665647337;0,162016632145714;2017-03-11 18:00:00
0,637712222509093;0,371318294208814;0,163045324821479;2017-03-11 18:20:00
0,654124552524857;0,351445059315442;0,178061592606043;2017-03-11 18:40:00
0,671399388401533;0,322109009414685;0,181979195904682;2017-03-11 19:00:00
0,685057271498592;0,292995354142541;0,19305191425519;2017-03-11 19:20:00
0,69919790610581;0,289603927674547;0,201096819555031;2017-03-11 19:40:00
0,70435321778244;0,291912230813914;0,215218417083822;2017-03-11 20:00:00
0,724698520004103;0,277210582720785;0,214712710894904;2017-03-11 20:20:00
0,731777334480935;0,292564954991684;0,221904330206169;2017-03-11 20:40:00
0,729860180952762;0,284075710723393;0,228876613048011;2017-03-11 21:00:00
0,744639365505812;0,288889946291104;0,235391531679435;2017-03-11 21:20:00
0,746128241916782;0,29372745097922;0,234722592356974;2017-03-11 21:40:00
0,754695591011809;0,292068504867486;0,224888558443931;2017-03-11 22:00:00
0,753391426572958;0,283597250778618;0,232633448532078;2017-03-11 22:20:00
0,762335147401022;0,288945911772151;0,228233779431708;2017-03-11 22:40:00
0,758803738964112;0,285753602744354;0,231975979936275;2017-03-11 23:00:00
0,758404411733889;0,280556283730718;0,234507929690632;2017-03-11 23:20:00
0,759360375761265;0,269466626745439;0,233230919028535;2017-03-11 23:40:00
0,766333346963706;0,272942056689947;0,235042119872156;2017-03-12 00:00:00
0,760390780551381;0,274525527138252;0,235951888477468;2017-03-12 00:20:00
0,767721879397624;0,268636668816977;0,232581753821613;2017-03-12 00:40:00
0,764052674375247;0,264113246727684;0,238641216161833;2017-03-12 01:00:00
0,761627504699189;0,26790399497233;0,239909427403592;2017-03-12 01:20:00
0,757766121701873;0,260102182181755;0,240623914629296;2017-03-12 01:40:00
0,757426177192813;0,265161247973557;0,234378730474749;2017-03-12 02:00:00
0,760453331504827;0,260649300529458;0,24183622273708;2017-03-12 02:20:00
0,757158874249405;0,266564462391703;0,244095682445575;2017-03-12 02:40:00
0,742619303867227;0,258417580423012;0,241500346047886;2017-03-12 03:00:00
0,743447423034769;0,249462249278759;0,233390181683884;2017-03-12 03:20:00
0,758163365024974;0,264595627255443;0,250660667397107;2017-03-12 03:40:00
0,758162070829645;0,263186624372609;0,252046928247645;2017-03-12 04:00:00
0,757108802272779;0,256641734220725;0,254552149425057;2017-03-12 04:20:00
0,759897639128803;0,26129176347444;0,25263997237574;2017-03-12 04:40:00
0,754674704319812;0,261714614821162;0,252005971202077;2017-03-12 05:00:00
0,758782920982211;0,25931686098321;0,257009919210206;2017-03-12 05:20:00
0,75742787590776;0,270836970822138;0,253507885847901;2017-03-12 05:40:00
0,756079562971568;0,25561938233506;0,25862849710127;2017-03-12 06:00:00
0,757354382989559;0,265379495341266;0,254210474619566;2017-03-12 06:20:00
0,754371444627963;0,269431940810197;0,251842397142715;2017-03-12 06:40:00
0,749990320714401;0,263885264442361;0,25207657226293;2017-03-12 07:00:00
0,751548437409358;0,267701728301472;0,250717632286505;2017-03-12 07:20:00
0,746769279858195;0,280341135397833;0,248019201915508;2017-03-12 07:40:00
0,738728676689636;0,269980839390195;0,242780075223443;2017-03-12 08:00:00
0,741970162801958;0,284277532216149;0,238726298615701;2017-03-12 08:20:00
0,725675316834053;0,296319591762543;0,233236192473013;2017-03-12 08:40:00
0,722380031813415;0,294500759366366;0,227854285047104;2017-03-12 09:00:00
0,7238084928794;0,313446065711301;0,224706064293614;2017-03-12 09:20:00
0,713135894902961;0,312671188992211;0,214375177586155;2017-03-12 09:40:00
0,707919756894018;0,338897573678917;0,204851790871727;2017-03-12 10:00:00
0,711191669423239;0,334538334235494;0,207566316974882;2017-03-12 10:20:00
0,690600287333109;0,35011995921847;0,19361988648694;2017-03-12 10:40:00
0,699874287263295;0,355417588707705;0,18663375828574;2017-03-12 11:00:00
0,692624146231264;0,364498627410141;0,177594970362331;2017-03-12 11:20:00
0,687807401493033;0,371771251724344;0,17361573642602;2017-03-12 11:40:00
0,694781078639247;0,36919363244919;0,173020281745002;2017-03-12 12:00:00
0,682301622332051;0,377399566866236;0,162209507441324;2017-03-12 12:20:00
0,690001074955575;0,383219074062486;0,16114598465643;2017-03-12 12:40:00
0,688941439820066;0,372307964656381;0,155686318469071;2017-03-12 13:00:00
0,688178630629278;0,394507252550034;0,154234505666539;2017-03-12 13:20:00
0,688270248749888;0,392395915928005;0,145943022928914;2017-03-12 13:40:00
0,689428515306661;0,405888144399648;0,147193660353927;2017-03-12 14:00:00
0,672281397589449;0,412923555871978;0,141818140753081;2017-03-12 14:20:00
0,674899799906124;0,41949677370255;0,133905199668155;2017-03-12 14:40:00
0,669004713558284;0,43368551896648;0,128155240386822;2017-03-12 15:00:00
0,656308201906836;0,447019526547129;0,126405482889188;2017-03-12 15:20:00
0,655081655137194;0,43684698257441;0,123757372053714;2017-03-12 15:40:00
0,655766271288302;0,44775970454185;0,122774708538304;2017-03-12 16:00:00
0,654660908633575;0,453051279563834;0,116969734530372;2017-03-12 16:20:00
0,649764389402431;0,458581128627167;0,118239887866287;2017-03-12 16:40:00
0,656469701565367;0,465554825952096;0,113614150003187;2017-03-12 17:00:00
0,658294345690179;0,463483256300241;0,114394410585281;2017-03-12 17:20:00
0,65379214011756;0,4622505157168;0,115544683194915;2017-03-12 17:40:00
0,661618315368274;0,452805569700639;0,119919072972956;2017-03-12 18:00:00
0,673252751080647;0,471894854755763;0,11746257412919;2017-03-12 18:20:00
0,684496950617598;0,456878185433689;0,126236897096398;2017-03-12 18:40:00
0,685388082550754;0,463859785408562;0,124900397264437;2017-03-12 19:00:00
0,700409632228858;0,459584062493077;0,122027029755514;2017-03-12 19:20:00
0,703412329964133;0,465410023311416;0,126016023702462;2017-03-12 19:40:00
0,711120218548482;0,460481912928989;0,129226637087686;2017-03-12 20:00:00
0,72424297242764;0,464331406562962;0,123997162087105;2017-03-12 20:20:00
0,732434299083098;0,465480635173773;0,130447899865641;2017-03-12 20:40:00
0,734062742047059;0,467796787206013;0,125786511296113;2017-03-12 21:00:00
0,753092767264908;0,47438431231389;0,130316949043161;2017-03-12 21:20:00
0,740902952310088;0,487719611034354;0,135935676838374;2017-03-12 21:40:00
0,750597443579528;0,474468546632347;0,127918810549761;2017-03-12 22:00:00
0,750790974691347;0,47195603992799;0,133661964275507;2017-03-12 22:20:00
0,745388398701213;0,472254453783171;0,128278013513239;2017-03-12 22:40:00
0,748057507144254;0,467402845419075;0,130107437084726;2017-03-12 23:00:00
0,747824171361303;0,468522571372319;0,131238943742318;2017-03-12 23:20:00
0,757741065897991;0,466160819270063;0,137302532719135;2017-03-12 23:40:00
