"","number","name","address","lat","lon","lon2"
"387",11041,"11041 - SAINT AMBROISE","2 RUE LACHARRIERE - 75011 PARIS",48.8608207061192,2.37563652586722,1.56295001865889
"388",11042,"11042 - OBERKAMPF","1 RUE DU GRAND PRIEURE - 75011 PARIS",48.8646494198968,2.36926143825526,1.55875579820742
"389",11043,"11043 - CIRQUE D HIVER","PLACE PASDELOUP - 75011 PARIS",48.8626503001403,2.36705349044991,1.55730317192137
"390",11044,"11044 - RICHARD LENOIR VOLTAIRE NORD","FACE 104 BOULEVARD RICHARD LENOIR - 75011 PARIS",48.8634319896359,2.37120861796012,1.5600368631022
"391",11045,"11045 - SAINT SEBASTIEN FROISSARD","12 BD DES FILLES DU CALVAIRE - 75011 PARIS",48.8612050519343,2.3673523287996,1.55749978003003
"392",11046,"11046 - VOLTAIRE","8 place de la république - 75011 PARIS",48.86681,2.36547,1.55626138105762
"393",11101,"11101 - SQUARE NORDLING","15 RUE CHARLES DELESCLUZE - 75011 PARIS",48.8525290003959,2.38058363232369,1.56620475903868
"394",11102,"11102 - RUE DES BOULETS ( COMPLEMENTAIRE )","3 RUE ALEXANDRE DUMAS - 75011 PARIS",48.8528886703649,2.38914764080955,1.57183908780785
"395",11103,"11103 - RICHARD LENOIR","21 RUE PELEE - 75011 PARIS",48.8600393112308,2.37098437423996,1.55988933138899
"396",11104,"11104 - CHARONNE DU BUREAU","170 RUE DE CHARONNE - 75011 PARIS",48.855943779581,2.39253252663266,1.57406603090406
"397",11105,"11105 - REPUBLIQUE PARMENTIER","82 AVENUE PARMENTIER - 75011 PARIS",48.8645416268121,2.37519519672458,1.56265966473303
"398",11107,"11107 - BIBLIOTHEQUE FAIDHERBE","11 RUE FAIDHERBE - 75011 PARIS",48.8515320053401,2.38372328828755,1.56827036347517
"399",11109,"11109 - REPUBLIQUE PIERRE LEVEE","1 RUE DE LA PIERRE LEVEE - 75011 PARIS",48.8663313479025,2.37109744847151,1.5599637238183
"400",11110,"11110 - SQUARE ROQUETTE","176 RUE DE LA ROQUETTE - 75011 PARIS",48.8592429763213,2.38659328921,1.57015855973182
"401",11111,"11111 - CHARONNE FROT","31 RUE LEON FROT - 75011 PARIS",48.8549638003352,2.38721708537201,1.57056896014974
"402",11112,"11112 - CHARONNES VALLES","22 RUE JULES VALLES - 75011 PARIS",48.8543041778117,2.38488615344003,1.5690354216362
"403",11113,"11113 - REPUBLIQUE FERRY","FACE 140 BOULEVARD RICHARD LENOIR - 75011 PARIS",48.8665160798211,2.36932253040752,1.55879599121653
"404",12001,"12001 - BASTILLE","48 BOULEVARD DE LA BASTILLE - 75012 PARIS",48.8513111874097,2.36925048358084,1.55874859104066
"405",12002,"12002 - LACUEE","17 RUE LACUEE - 75012 PARIS",48.849215862624,2.3705034238696,1.55957291034472
"406",12003,"12003 - QUAI DE LA RAPEE","FACE 98 QUAI DE LA RAPEE - 75012 PARIS",48.8458869463868,2.36689679377372,1.55720007994147
"407",12004,"12004 - TRAVERSIERE","76 RUE TRAVERSIERE - 75012 PARIS",48.8507358241288,2.37587011170625,1.56310369662583
"408",12005,"12005 - CROZATIER","74 RUE CROZATIER - 75012 PARIS",48.8504400134045,2.37890136621104,1.56509798288689
"409",12007,"12007 - GARE DE LYON CHALON","FACE 54 RUE DE CHALON - 75012 PARIS",48.8456889755676,2.37420369005149,1.56200734466793
"410",12008,"12008 - HECTOR MALOT","15 BIS RUE HECTOR MALOT - 75012 PARIS",48.8468151323297,2.3769293605928,1.56380058482778
"411",12009,"12009 - DIDEROT","FACE 124 RUE DE CHARENTON - 75012 PARIS",48.8462687898039,2.37926432509034,1.56533677639802
"412",12010,"12010 - MICHEL BIZOT","251 AVENUE DAUMESNIL - 75012 PARIS",48.8374904465071,2.40182558580223,1.58018000787163
"413",12011,"12011 - CHARENTON","160 RUE CHARENTON - 75012 PARIS",48.8448673195541,2.38257893505445,1.56751748445199
"414",12012,"12012 - REUILLY DIDEROT","71 BOULEVARD DIDEROT - 75012 PARIS",48.847296310645,2.38570767221767,1.56957590532335
"415",12013,"12013 - RUE MONTGALLET","FACE 39 RUE MONTGALLET - 75012 PARIS",48.8443126084401,2.38959522721585,1.57213355843686
"416",12014,"12014 - NATION","16 PLACE DE LA NATION SUR TPC - 75012 PARIS",48.8473018000091,2.39552056485834,1.57603188483404
"417",12015,"12015 - NATION PICPUS","FACE 67 BOULEVARD DE PICPUS - 75012 PARIS",48.8469643595031,2.39986827742879,1.57889227924586
"418",12016,"12016 - PICPUS","43 AVENUE DE SAINT MANDE - 75012 PARIS",48.8451282937943,2.40140070766687,1.57990047719328
"419",12017,"12017 - ST MANDE NETTER","82 AVENUE SAINT MANDE - 75012 PARIS",48.8446346262977,2.40509982632364,1.58233415655066
"420",12018,"12018 - SAINT MANDE - FAVRE","5 AVENUE SAINT MANDE - 75012 PARIS",48.8456092496701,2.39593262720854,1.57630298390619
"421",12019,"12019 - GARE DE REUILLY","58 RUE DE LA GARE DE REUILLY - 75012 PARIS",48.8425771005154,2.39724999059738,1.57716968767622
"422",12020,"12020 - COURS DE VINCENNES - BD SOULT","FACE 118 COURS DE VINCENNES - 75012 PARIS",48.8469890699831,2.41014549656392,1.58565374282167
"423",12021,"12021 - COURTELINE","1 - 3  et 5 avenue Courteline (angle boulevard Soult) - 75012 PARIS",48.844373193657,2.41097245166824,1.58619780311105
"424",12022,"12022 - BIZOT","FACE 29 RUE DU SAHEL - 75012 PARIS",48.8408998138283,2.40438010296342,1.58186064487198
"425",12023,"12023 - SAHEL","15 AVENUE EMILE LAURENT - 75012 PARIS",48.8407622775984,2.41052344083499,1.58590239534031
"426",12024,"12024 - GARE DE BERCY","GARE DE BERCY - ANGLE RUE CORBINEAU - 75012 PARIS",48.83976,2.38241,1.56740634074644
"427",12026,"12026 - PARC DE BERCY","61 RUE DE BERCY - 75012 PARIS",48.8377214589821,2.38221733705041,1.56727958627143
"428",12027,"12027 - MONTGALLET CHARENTON","2 RUE MONTGALLET - 75012 PARIS",48.8426477787005,2.38616492781374,1.56987673738863
"429",12028,"12028 - VIVALDI","42 ALLEE VIVALDI - 75012 PARIS",48.8419236632765,2.38972897946738,1.5722215550987
"430",12029,"12029 - DUGOMMIER","FACE 4 BOULEVARD DE REUILLY - 75012 PARIS",48.8388490233951,2.38972450812019,1.5722186133641
"431",12030,"12030 - WATTIGNIES","245 RUE DE CHARENTON - 75012 PARIS",48.8366757964063,2.39179585555563,1.57358136918875
"432",12031,"12031 - LAME","49 RUE GABRIEL LAME - 75012 PARIS",48.8351380506895,2.38547848656484,1.56942512227365
"433",12032,"12032 - PORTE DOREE","1 PLACE EDOUARD RENARD - 75012 PARIS",48.835545043576,2.40745551592605,1.58388398333095
"434",12033,"12033 - SAINT EMILION","FACE 28 RUE FRANCOIS TRUFFAUT - 75012 PARIS",48.8335083324574,2.38613316870034,1.56985584281728
"435",12034,"12034 - PIROGUES DE BERCY","20 RUE DES PIROGUES DE BERCY - 75012 PARIS",48.8323083893665,2.38637027856876,1.57001183927096
"436",12035,"12035 - MADAGASCAR","4 RUE DE MADAGASCAR - 75012 PARIS",48.8347058597417,2.39711155264951,1.57707860825777
"437",12036,"12036 - REUILLY","116 RUE DE REUILLY - 75012 PARIS",48.8403027449996,2.39463039871545,1.57544623750353
"438",12037,"12037 - DAUMESNIL","53 BOULEVARD DE REUILLY - 75012 PARIS",48.8394854026542,2.39721237628914,1.57714494092597
"439",12038,"12038 - BEL AIR","FACE 12 BOULEVARD PICPUS - 75012 PARIS",48.8399887889119,2.40052566855206,1.57932478205393
"440",12039,"12039 - DECAEN","45 AVENUE DU GENERAL MICHEL BIZOT - 75012 PARIS",48.8348126298254,2.4009277881277,1.57958933969623
"441",12040,"12040 - PORTE DE CHARENTON","FACE 2 AV. DE LA PORTE DE CHARENTON - 75012 PARIS",48.8315881251744,2.39874566494855,1.57815370363556
"442",12041,"12041 - BOIS DE VINCENNES","AVENUE DAUMESNIL - 75012 PARIS",48.8336548528303,2.41346357648683,1.58783673378891
"443",12042,"12042 - MONTEMPOIVRE","36-38 boulevard Soult - 75012 PARIS",48.8403981721562,2.40922942058058,1.58505104920265
"444",12043,"12043 - DAUMESNIL HEBRARD","108, avenue Daumesnil - 75012 PARIS",48.8429,2.38474,1.56893926613458
"445",12101,"12101 - CHARENTON PRAGUE","89 TER RUE DE CHARENTON - 75012 PARIS",48.848175129981,2.37635844943123,1.56342497786901
"446",12102,"12102 - DIDEROT BERCY","224 RUE DE BERCY - 75012 PARIS",48.8461880014649,2.37040616152132,1.5595089206782
"447",12105,"12105 - BERCY VILLOT","153 RUE DE BERCY - 75012 PARIS",48.8419071533337,2.37660562531241,1.56358759683193
"448",12106,"12106 - BARTHES TROYES","3 RUE ROLAND BARTHES - 75012 PARIS",48.8439491758425,2.37908134343237,1.56521639132117
"449",12107,"12107 - DIDEROT BOURDAN","146 BOULEVARD DIDEROT - 75012 PARIS",48.8476538809846,2.39023863314186,1.57255686027328
"450",12108,"12108 - BERCY","FACE AU N°16 BOULEVARD DE BERCY - 75012 PARIS",48.84002,2.37862,1.56491286983614
"451",12109,"12109 - CHAROLAIS","212 RUE DE CHARENTON - 75012 PARIS",48.8408694597024,2.38756433493207,1.57079741837576
"452",12110,"12110 - BARON LE ROY TRUFFAUT","57-61 RUE DES PIROGUES DE BERCY - 75012 PARIS",48.8337086350797,2.38855666622239,1.57145028096304
"453",12111,"12111 - DECAEN CANNEBIERE","73 RUE CLAUDE DECAEN - 75012 PARIS",48.8376141703795,2.3972537821957,1.57717218219867
"454",12112,"12112 - CHARENTON JARDINIER","311-313 RUE DE CHARENTON - 75012 PARIS",48.8338217729227,2.39469266410605,1.5754872023954
"455",12113,"12113 - CARDINAL LAVIGERIE","4 PLACE DU CARDINAL LAVIGERIE - 75012 PARIS",48.8329341936998,2.40263674939916,1.58071367880368
"456",12114,"12114 - PORTE DE SAINT MANDE","33 AVENUE COURTELINE - 75012 PARIS",48.8439490640318,2.41508139483442,1.58890110924746
"457",12115,"12115 - PORTE DE VINCENNES","22 AVENUE DE LA PORTE DE VINCENNES - 75012 PARIS",48.8464193692794,2.41563660714614,1.58926638780902
"458",12119,"12119 - DOM PÉRIGNON GRAVELLE","ROUTE DOM PERIGNON - 75012 PARIS",48.8255844310932,2.40983094179678,1.58544679475793
"459",12120,"12120 - CONSERVATION","ROUTE DE LA CEINTURE DU LAC DAUMESNIL - 75012 PARIS",48.8277252370476,2.41827234236864,1.59100045881287
"460",12122,"12122 - POLYGONE","AVENUE DU POLYGONE - 75012 PARIS",48.8354449161742,2.43142108143656,1.59965111801422
"461",12123,"12123 - CHATEAU DE VINCENNES","COURS DES MARECHAUX - 94300 VINCENNES",48.8442319325566,2.43920953770918,1.6047752048617
"462",12124,"12124 - PYRAMIDE ARTILLERIE","ROUTE DE L'ARTILLERIE - 75012 PARIS",48.8390411459082,2.43765533908295,1.60375268531993
"463",12125,"12125 - PYRAMIDE ENTRÉE PARC FLORAL","PYRAMIDE ENTREE PARC FLORAL - 75012 PARIS",48.8370614928557,2.44044666425113,1.60558912017693
"464",12126,"12126 - AVENUE DE GRAVELLE","FACE 71 AVENUE DE GRAVELLE - 75012 PARIS",48.8244077675626,2.41845500423476,1.59112063349613
"465",12127,"12127 - TREMBLAY - INSEP","11, avenue du Temblay - 75012 PARIS",48.83397,2.45482,1.61504545119907
"466",12128,"12128 - ROUTE DE LA PYRAMIDE- ECOLE DU BREUIL","Pyramide  (proche rond-point Route de la Ferme) - 75012 PARIS",48.82256,2.45877,1.61764418737209
"467",12130,"12130 - NOGENT - PORTE JAUNE","AVENUE DE NOGENT - LA PORTE JAUNE - 75012 PARIS",48.83884,2.46031,1.61865736552562
"468",12151,"12151 - GARE DE LYON","GARE DE LYON - 75012 PARIS",48.8455150897939,2.3726498446286,1.56098505750141
"469",13001,"13001 - PORT ROYAL","51 BOULEVARD PORT ROYAL - 75013 PARIS",48.8377279209782,2.3446640434263,1.54257297802922
"470",13002,"13002 - ARAGO","55 BD ARAGO - 75013 PARIS",48.8348671795975,2.34457514124358,1.54251448858159
"471",13004,"13004 - GLACIERE","88 BOULEVARD AUGUSTE BLANQUI (SUR TPC) - 75013 PARIS",48.8306240750937,2.34542945664599,1.54307654942701
"472",13005,"13005 - ARAGO CORDELIERE - VERSION 2","2 RUE DES CORDELIERES - 75013 PARIS",48.8354807189661,2.34857246170222,1.5451443572578
"473",13006,"13006 - SAINT MARCEL JEANNE D'ARC","02 RUE DUMERIL - 75013 PARIS",48.8381516080866,2.3571084495564,1.55076025103224
"474",13007,"13007 - LE BRUN GOBELINS","42 RUE LE BRUN - 75013 PARIS",48.8350927878239,2.35346813513375,1.54836525944458
"475",13008,"13008 - ITALIE ROSALIE","FACE 2 PLACE D'ITALIE - 75013 PARIS",48.8319963691693,2.35480947270066,1.54924773601555
"476",13009,"13009 - BLANQUI CORVISART","46 BOULEVARD AUGUSTE BLANQUI - 75013 PARIS",48.8299837107196,2.35040358782183,1.54634906958296
"477",13010,"13010 - PLACE D ITALIE AURIOL","FACE 11 PLACE D'ITALIE - 75013 PARIS",48.8315826437749,2.35670842076066,1.55049706893053
"478",13011,"13011 - COMPO FORMIO","112 BD DE L'HOPITAL - 75013 PARIS",48.8354057129538,2.35821834503044,1.5514904600238
"479",13013,"13013 - SAINT MARCEL","3 BD SAINT MARCEL - 75013 PARIS",48.839504424583,2.36098941702293,1.55331357015669
"480",13014,"13014 - GARE D'AUSTERLITZ","5 BIS BOULEVARD DE L'HOPITAL - 75013 PARIS",48.8425244907662,2.36404495865652,1.55532383511146
"481",13015,"13015 - WEISS","2 RUE LOUIS WEISS - 75013 PARIS",48.832570718038,2.37123198668192,1.56005223756869
"482",13016,"13016 - PRIMO LEVI","9 RUE PRIMO LEVI - 75013 PARIS",48.8309484484602,2.37965351592796,1.56559282812155
"483",13017,"13017 - NATIONALE","167 RUE NATIONALE - 75013 PARIS",48.8325270839729,2.36235441039212,1.55421161006667
"484",13018,"13018 - AURIOL CHEVALERET","1 RUE BRUANT - 75013 PARIS",48.8348484529294,2.36682649962709,1.55715383286765
"485",13019,"13019 - AURIOL QUAI DE LA GARE","20 RUE FERNAND BRAUDEL - 75013 PARIS",48.8363622523975,2.37237538905974,1.56080449101668
"486",13020,"13020 - MENDES FRANCE","FACE 15 RUE PAUL KLEE - 75013 PARIS",48.8390842183095,2.37053233098557,1.55959192856445
"487",13021,"13021 - BOUSSINGAULT - TOLBIAC","55 RUE BOUSSINGAULT - 75013 PARIS",48.8260351660585,2.34217680800433,1.54093660621608
"488",13022,"13022 - BUTTE AUX CAILLES","27 ET 36 RUE DE LA BUTTE AUX CAILLES - 75013 PARIS",48.8275643798787,2.34906350669476,1.54546741963367
"489",13023,"13023 - BOBILLOT VERLAINE","30 RUE BOBILLOT - 75013 PARIS",48.8286028908451,2.35303458295142,1.54808002204227
"490",13024,"13024 - BOBILLOT TOLBIAC","81 RUE BOBILLOT - 75013 PARIS",48.825525861884,2.35020508497457,1.54621847299318
"491",13025,"13025 - PLACE DE RUNGIS","FACE 35 RUE DE LA FONTAINE A MULARD - 75013 PARIS",48.8224559476497,2.34738272948295,1.54436162304149
"492",13026,"13026 - PLACE HENOCQUE VERSION 2","21 RUE DU DR LERAY ET LANDOUZY - 75013 PARIS",48.8233161721775,2.35433694417225,1.54893685576756
"493",13027,"13027 - MAZAGRAND COUBERTIN","AVENUE DE LA PORTE DE GENTILLY - 75013 PARIS",48.816258257226,2.34418192298955,1.54225578718903
"494",13028,"13028 - GOUTHIERE","12 RUE GOUTHIERE - 75013 PARIS",48.820507,2.351342,1.54696645836083
"495",13029,"13029 - ITALIE","30 AVENUE D'ITALIE - 75013 PARIS",48.8290320407132,2.35618336917992,1.55015163335191
"496",13030,"13030 - ITALIE TOLBIAC","88 AVENUE D'ITALIE - 75013 PARIS",48.8258394606982,2.35721535750811,1.55083058661738
"497",13031,"13031 - ITALIE MAISON BLANCHE","121 AVENUE D'ITALIE - 75013 PARIS",48.821159320801,2.35870121787832,1.55180814588121
"498",13032,"13032 - MASSENA","163 AVENUE D'ITALIE - 75013 PARIS",48.8198946180614,2.35943293846641,1.55228955063078
"499",13033,"13033 - PORTE D'ITALIE","15 AVENUE DE LA PORTE D'ITALIE - 75013 PARIS",48.817312300432,2.36021848094357,1.55280636522592
"500",13034,"13034 - EDISON","54 AVENUE EDISON - 75013 PARIS",48.8290266697347,2.36106902408942,1.55336594427398
"501",13035,"13035 - IVRY TOLBIAC","116 AVENUE DE CHOISY - 75013 PARIS",48.8259701363971,2.36023184075509,1.55281515475136
"502",13036,"13036 - TOLBIAC NATIONALE","86 RUE TOLBIAC - 75013 PARIS",48.8269001997157,2.36517760348358,1.5560690110819
"503",13037,"13037 - IVRY BAUDICOURT","76 AVENUE D'IVRY - 75013 PARIS",48.824695995415,2.36310607357747,1.55470613520836
"504",13038,"13038 - CHOISY POINT D'IVRY","28 AVENUE DE CHOISY - 75013 PARIS",48.8219079688117,2.36333471061476,1.55485655731958
"505",13039,"13039 - IVRY POINTE D'IVRY","42 - 44 AVENUE D'IVRY - 75013 PARIS",48.8232196831694,2.3654696281062,1.55626113638576
"506",13040,"13040 - PORTE DE CHOISY","111 BOULEVARD MASSENA - 75013 PARIS",48.8199419656772,2.36507858638901,1.55600386695396
"507",13041,"13041 - PORTE D'IVRY","4 AVENUE D'IVRY - 75013 PARIS",48.8219624410174,2.36852869997212,1.55827372390824
"508",13042,"13042 - NATIONALE BACH","150 RUE NATIONALE - 75013 PARIS",48.8309574641457,2.36410705325463,1.5553646876376
"509",13043,"13043 - DUNOIS CLISSON","55 RUE DUNOIS - 75013 PARIS",48.8322724586395,2.36741586675015,1.55754158214914
"510",13044,"13044 - PLACE JEANNE D'ARC","20 PLACE JEANNE D'ARC - 75013 PARIS",48.8295757268385,2.36912681571713,1.55866722897716
"511",13045,"13045 - TOLBIAC ALBERT","FACE 1 RUE JEAN COLLY - 75013 PARIS",48.8278380326495,2.37053056385548,1.55959076595562
"512",13046,"13046 - OUDINE PATAY","10 RUE EUGENE OUDINE - 75013 PARIS",48.8257129035196,2.37504430009485,1.56256038864946
"513",13047,"13047 - BOUTROUX VITRY","1 AVENUE BOUTROUX - 75013 PARIS",48.8226328422322,2.37773843365762,1.56433288038225
"514",13048,"13048 - TOLBIAC WURTZ","20 RUE WURTZ - 75013 PARIS",48.826494328264,2.3443017158653,1.54233459986738
"515",13050,"13050 - QUAI PANHARD ET LEVASSOR","23 QUAI PANHARD ET LEVASSOR - 75013 PARIS",48.8283698938096,2.38444035460465,1.5687421270642
"516",13052,"13052 - TOLBIAC LERREDE","2 RUE LEREDDE - 75013 PARIS",48.8289747443296,2.37433200085619,1.56209176135895
"517",13053,"13053 - CHEVALERET TOLBIAC","56 RUE CHEVALERET - 75013 PARIS",48.8294101345956,2.37593455801393,1.56314609636026
"518",13054,"13054 - PAU CASALS","1 RUE PAU CASALS - 75013 PARIS",48.831244968449,2.3772632368774,1.56402024467033
"519",13055,"13055 - LAGROUA","18 RUE MARIE ANDREE LAGROUA - 75013 PARIS",48.8285952838574,2.38022060626611,1.56596592133044
"520",13101,"13101 - CROULEBARBE RECULETTES","67-69 RUE DE CROULEBARBE - 75013 PARIS",48.8311217750692,2.34810865477735,1.5448392150216
"521",13102,"13102 - LA PITIE-SALPETRIERE","47-83 BOULEVARD DE L'HOPITAL (Allée de la grille) - 75013 PARIS",48.83742,2.36506,1.55599163882194
"522",13103,"13103 - SAINT MARCEL","89 BOULEVARD DE L'HOPITAL - 75013 PARIS",48.8377276874543,2.3604603364768,1.55296548388994
"523",13104,"13104 - GARE D'AUSTERLITZ","FACE 109 QUAI D'AUSTERLITZ - 75013 PARIS",48.8437904773204,2.3655856655756,1.55633747835263
"524",13106,"13106 - BOBILLOT MERY","17 RUE BOBILLOT - 75013 PARIS",48.8298753726595,2.35424653463425,1.54887737461901
"525",13107,"13107 - MARCHAND SANTE","12 PASSAGE VICTOR MARCHAND - 75013 PARIS",48.8288402183865,2.34196743682721,1.54079885926631
"526",13109,"13109 - BRILLAT SAVARIN","16 RUE BRILLAT SAVARIN - 75013 PARIS",48.8222030963413,2.35042203291393,1.54636120475461
"527",13110,"13110 - MOULIN DE LA POINTE","66 RUE DU MOULIN DE LA POINTE - 75013 PARIS",48.8210392869898,2.35634514417292,1.55025806639652
"528",13111,"13111 - CIMETIERE DE GENTILLY","RUE DE LA POTERNE DES PEUPLIERS - 75013 PARIS",48.8185744158395,2.35326018374091,1.5482284465821
"529",13113,"13113 - CHOISY VISTULE","2 RUE DE LA VISCULE - 75013 PARIS",48.8236339763885,2.36157153415636,1.55369654961278
"530",13114,"13114 - NATIONALE DUCHAMP (PROP 1)","46 RUE NATIONALE - 75013 PARIS",48.8248108408094,2.36773548985311,1.55775186471101
"531",13116,"13116 - PLACE DU DOCTEUR YERSIN","FACE 5 AVENUE DE LA PORTE D'IVRY - 75013 PARIS",48.8202267926197,2.37220930964573,1.56069522605952
"532",13117,"13117 - STADE GEORGES CARPENTIER","95-97 BOULEVARD MASSENA - 75013 PARIS",48.8204951880497,2.36681968214097,1.55714934758972
"533",13118,"13118 - PATAY REGNAULT","36-38 RUE REGNAULT - 75013 PARIS",48.8243428568592,2.37606009168572,1.56322868595363
"534",13120,"13120 - VITRY DESAULT","RUE PIERRE ET JOSEPH DESAULT - 75013 PARIS",48.8211387514376,2.37871860660868,1.56497774390218
"535",13122,"13122 - PARC DE CHOISY","FACE 153 AVENUE DE CHOISY - 75013 PARIS",48.8281562515749,2.35851353290333,1.55168466645497
"536",13151,"13151 - GARE D'AUSTERLITZ","GARE D'AUSTERLITZ - 75013 PARIS",48.8405773029076,2.36612446185962,1.55669195668001
"537",13514,"13514 - GARE D'AUSTERLITZ 2","9 BOULEVARD DE L'HOPITAL - 75013 PARIS",48.8418361736006,2.36346863686007,1.5549446684533
"538",14001,"14001 - EDGAR QUINET","13 BOULEVARD EDGAR QUINET - 75014 PARIS",48.841156216483,2.32444878951907,1.52927320294685
"539",14002,"14002 - RASPAIL QUINET","FACE 4 BD EDGAR QUINET - 75014 PARIS",48.8391991671584,2.32955509720774,1.5326326830737
"540",14003,"14003 - RASPAIL SCHOELCHER","2 RUE VICTOR SCHOELCHER - 75014 PARIS",48.8368508158421,2.33130360086039,1.5337830374258
"541",14004,"14004 - PORT ROYAL COCHIN","111 BD PORT ROYAL - 75014 PARIS",48.8384318254917,2.34079466687066,1.54002728465652
"542",14005,"14005 - DENFERT ROCHEREAU","2 AVENUE RENE COTY - 75014 PARIS",48.8331407992471,2.33267222747508,1.53468346767667
"543",14006,"14006 - SAINT JACQUES TOMBE ISSOIRE","46 BOULEVARD SAINT JACQUES - 75014 PARIS",48.8331903187525,2.33693339124815,1.53748692095166
"544",14007,"14007 - SAINT JACQUES FERRUS","1 RUE FERRUS - 75014 PARIS",48.8313666800046,2.34081188215241,1.54003861072624
"545",14008,"14008 - MOUTON DUVERNET","5 RUE MOUTON DUVERNET - 75014 PARIS",48.8315066756746,2.32931936321666,1.53247759182058
"546",14009,"14009 - COTY TOMBE D'ISSOIRE","49 RUE DE LA TOMBE D'ISSOIRE - 75014 PARIS",48.83055599941,2.33378329803361,1.53541444976559
"547",14010,"14010 - JEAN MOULIN ALESIA","12 AVENUE JEAN MOULIN - 75014 PARIS",48.8274269000825,2.32576033284601,1.53013607765221
"548",14011,"14011 - ALESIA SARRETTE","6 RUE SARRETTE - 75014 PARIS",48.8275252920069,2.33172937899415,1.5340631602202
"549",14012,"14012 - SIBELLE ALESIA","FACE 2 AVENUE DE LA SIBELLE - 75014 PARIS",48.8267039411835,2.33863632415865,1.53860729395285
"550",14013,"14013 - LIART AMIRAL MOUCHEZ","1 RUE LIARD - 75014 PARIS",48.8212276633185,2.34210421455797,1.54088884641482
"551",14014,"14014 - STADE CHARLETY","5 BOULEVARD JOURDAN - 75014 PARIS",48.8194013048636,2.34337661053354,1.54172596576877
"552",14015,"14015 - CITE UNIVERSITAIRE","FACE 15 BOULEVARD JOURDAN - 75014 PARIS",48.8201501077581,2.33992642818773,1.53945606357497
"553",14016,"14016 - REILLE MONTSOURIS","61 AVENUE RENE COTY - 75014 PARIS",48.824767102597,2.33599967730057,1.53687262317677
"554",14018,"14018 - PORTE D'ORLEANS","6 PLACE DU 25 AOUT 1944 - 75014 PARIS",48.8228575017159,2.32504267091704,1.52966392220542
"555",14019,"14019 - SARETTE GENERAL LECLERC","58 RUE SARRETTE - 75014 PARIS",48.8250308529253,2.32641286939819,1.53056538659964
"556",14020,"14020 - PORTE DE MONTROUGE","AV. DE LA PORTE DE MONTROUGE - 75014 PARIS",48.8212167896893,2.32117350214306,1.52711836553392
"557",14021,"14021 - PLACE DE LA PORTE DE CHATILLON","BOULEVARD BRUNE PORTE DE CHATILLON - 75014 PARIS",48.8244897024567,2.31844743104898,1.52532486184723
"558",14023,"14023 - MALAKOFF PINARD","76-78 BOULEVARD ADOLPHE PINARD - 75014 PARIS",48.8236534802546,2.30776682558527,1.51829800722237
"559",14024,"14024 - RAYMOND LOSSERAND","RUE VERCINGETORIX - 75014 PARIS",48.827989487366,2.30567210645885,1.51691987497778
"560",14025,"14025 - JACQUIER","10 RUE JACQUIER - 75014 PARIS",48.8295704047321,2.31835302141387,1.52526274900323
"561",14026,"14026 - PLANTES MOULIN VERT","23 RUE DES PLANTES - 75014 PARIS",48.8301471957921,2.32331344598022,1.52852625147262
"562",14027,"14027 - ALESIA GERGOVIE","FACE 83 RUE DE GERGOVIE - 75014 PARIS",48.8308871745524,2.31888210120735,1.5256108347748
"563",14028,"14028 - PLAISANCE ALESIA","164 RUE ALESIA - 75014 PARIS",48.8316397040626,2.31515852904734,1.52316106726467
"564",14029,"14029 - GERGOVIE VERCINGETORIX","112 RUE VERCINGETORIX - 75014 PARIS",48.8342592499304,2.31339164711325,1.52199862169617
"565",14030,"14030 - LOSSERAND - PERNETY","61 RUE PERNETY - 75014 PARIS",48.834254627953,2.31760933938696,1.52477347472866
"566",14031,"14031 - DIDOT CHATEAU","13 RUE DIDOT - 75014 PARIS",48.8337,2.3215,1.52733317105069
"567",14032,"14032 - MOUTON DUVERNET - MAIRIE DU 14EME","26 RUE MOUTON DUVERNET - 75014 PARIS",48.8325012787035,2.32540116669297,1.52989977940562
"568",14033,"14033 - DAGUERRE GASSENDI","31 RUE FROIDEVAUX - 75014 PARIS",48.8356804441726,2.3282908220517,1.531800906471
"569",14034,"14034 - RUE DE L OUEST CHATEAU","48 RUE DE L'OUEST - 75014 PARIS",48.8361728601424,2.3193921439238,1.52594639590317
"570",14035,"14035 - MAINE GAITE","90 AVENUE DU MAINE - 75014 PARIS",48.8378836277624,2.32255164001816,1.52802505331808
"571",14036,"14036 - BOULARD DAGUERRE","14 RUE BOULARD - 75014 PARIS",48.8343907970068,2.32930394654529,1.53246744907082
"572",14037,"14037 - JEAN MOULIN","56 AVENUE JEAN MOULIN - 75014 PARIS",48.8257098170281,2.32184998734424,1.52756343048653
"573",14101,"14101 - PLACE FERNAND MOURLOT","33 BD EDGAR QUINET - 75014 PARIS",48.8415048015128,2.32327771564332,1.52850274420199
"574",14103,"14103 - MAINE LIANCOURT","132 / 136 AVENUE DU MAINE - 75014 PARIS",48.835064363954,2.32373144997399,1.52880125959896
"575",14104,"14104 - LOSSERAND BOYER-BARRET","4 RUE BOYER BARRET - 75014 PARIS",48.833139,2.317377,1.52462061681238
"576",14106,"14106 - STADE DIDOT","FACE 58 AVENUE MARC SANGNIER - 75014 PARIS",48.8253258700605,2.31067065346762,1.5202084585029
"577",14107,"14107 - PORTE DE MONTROUGE 2","2 AVENUE DE LA PORTE DE MONTROUGE - 75014 PARIS",48.8234163005029,2.32293685710795,1.52827849068155
