"P1";"P2";"P3";"P4";"P5";"P6";"P7";"P8";"time"
0,192744951027704;0,401011863325545;0,303894702556476;0,669642262875909;0,466759267819231;0,162866454479948;0,760984962836063;0,738568030813147;2017-03-08 01:00:00
0,19192593717918;0,421569938983104;0,289699164982579;0,665775680745623;0,444712879385359;0,168875375509452;0,766109385489766;0,737247059094555;2017-03-08 01:20:00
0,203309853012141;0,439254112194002;0,293623993276967;0,668683970863955;0,448354886395275;0,163981726085334;0,758357059711472;0,730544865562917;2017-03-08 01:40:00
0,203968632083646;0,460176407352673;0,286020834571541;0,671196884476102;0,457098184853456;0,176545253404999;0,754651268611545;0,723399963127235;2017-03-08 02:00:00
0,205148685620087;0,464678223873656;0,284712899953266;0,663588790706694;0,433104380422415;0,175429720209672;0,750539746851384;0,727297511353596;2017-03-08 02:20:00
0,210410202220142;0,479759415963719;0,2770135563167;0,667831018313459;0,447767479276266;0,177524006696922;0,7515287916932;0,715158243598145;2017-03-08 02:40:00
0,193724108921967;0,468165286071211;0,251504439282329;0,621158764240642;0,431903544716815;0,1624841112704;0,720862071648514;0,712634304830012;2017-03-08 03:00:00
0,203880384275725;0,491218440644866;0,258624823689495;0,646949932266069;0,408800312555327;0,178461325804519;0,735818800033814;0,683832797178698;2017-03-08 03:20:00
0,212533490982302;0,519907111059244;0,256034850601955;0,642653254535548;0,431188126835822;0,183625900531879;0,720663401243507;0,697605008599075;2017-03-08 03:40:00
0,206690042542983;0,532635057668366;0,253463260295875;0,660592463176172;0,433794795106556;0,190070376186731;0,72093542553117;0,686905583114768;2017-03-08 04:00:00
0,212913587206995;0,541008066582314;0,249189539682021;0,658955026434439;0,436400529631947;0,193257571209265;0,716559645169962;0,688344395409756;2017-03-08 04:20:00
0,209750401801032;0,551271931112329;0,244114415500232;0,651225703661379;0,435528606275626;0,198784302074339;0,70677122635348;0,67064618585678;2017-03-08 04:40:00
0,20786560134449;0,554704732139308;0,244680122690624;0,657680917292795;0,432558053702147;0,198375221506138;0,699715322935755;0,68248474439464;2017-03-08 05:00:00
0,23203956530663;0,550155491059209;0,250363581789378;0,6354136289338;0,438275587268178;0,202113144529436;0,696182764709013;0,679996850308472;2017-03-08 05:20:00
0,224551411997776;0,534910353772571;0,256511250372358;0,632018960892383;0,441304812439016;0,197722823365311;0,690152700989133;0,68971440543213;2017-03-08 05:40:00
0,233650841177085;0,541877663602428;0,265719920389259;0,613566720101988;0,447853814395533;0,201817180285616;0,689693768850156;0,679957635531852;2017-03-08 06:00:00
0,225592005169545;0,535406476826063;0,264998300687094;0,617320225368552;0,440073978714439;0,196849152275548;0,674334163932759;0,680710655704075;2017-03-08 06:20:00
0,240582333780823;0,529452874181197;0,267526756267074;0,597203683337919;0,440899183986658;0,196813082840783;0,669464834007757;0,67663394525908;2017-03-08 06:40:00
0,243014641900833;0,513627691183786;0,275324216324002;0,567453525769347;0,439952472267206;0,198282993481343;0,656060296549311;0,675399715662083;2017-03-08 07:00:00
0,258711153687869;0,504629895330805;0,287517996634173;0,520797865858219;0,442047645678079;0,190092325173873;0,612013039121669;0,652218898717343;2017-03-08 07:20:00
0,299125294384054;0,478994337115972;0,30499615053626;0,45107069975388;0,427344201717585;0,20312929238974;0,562847620664976;0,645435208091832;2017-03-08 07:40:00
0,321341196092018;0,419603630087418;0,347208703832368;0,376553306525786;0,4320057446801;0,184998785114803;0,525187942843711;0,626218642582428;2017-03-08 08:00:00
0,383332903703998;0,358174886165014;0,380572826856714;0,27456615023002;0,429225931536287;0,176550690713722;0,426877558887371;0,607322759080542;2017-03-08 08:20:00
0,499155967882701;0,27376646390308;0,466223576818531;0,184828422120034;0,433313142641434;0,161059317092513;0,336068702382511;0,58791091674123;2017-03-08 08:40:00
0,621652705492212;0,207768350682257;0,584643735035258;0,141102992745117;0,461385692192269;0,143876004480873;0,304011383577401;0,598337560652947;2017-03-08 09:00:00
